cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  5.000000000E-01  9.961240292E-01  9.806943126E-04  7.511260947E-08  9.806943126E-04 -7.834645288E-08  9.961240292E-01  5.000000000E-01 
         2  5.000000000E-01  9.883720875E-01  9.321083780E-04  5.773970884E-07  9.321082034E-04 -7.900149512E-08  9.883720875E-01  5.000000000E-01 
         3  5.000000000E-01  9.806201458E-01  8.834687760E-04  1.503747399E-06  8.834674954E-04 -8.023557285E-08  9.806201458E-01  5.000000000E-01 
         4  5.000000000E-01  9.728682041E-01  8.350908756E-04  2.941090770E-06  8.350856951E-04 -8.152378683E-08  9.728682041E-01  5.000000000E-01 
         5  5.000000000E-01  9.651162624E-01  7.872636197E-04  4.847925084E-06  7.872487186E-04 -8.293827847E-08  9.651162624E-01  5.000000000E-01 
         6  5.000000000E-01  9.573643208E-01  7.402517367E-04  7.216936410E-06  7.402165793E-04 -8.441391230E-08  9.573643208E-01  5.000000000E-01 
         7  5.000000000E-01  9.496123791E-01  6.942875916E-04  1.000840894E-05  6.942154723E-04 -8.595929302E-08  9.496123791E-01  5.000000000E-01 
         8  5.000000000E-01  9.418604374E-01  6.495710113E-04  1.318495106E-05  6.494371919E-04 -8.754738445E-08  9.418604374E-01  5.000000000E-01 
         9  5.000000000E-01  9.341084957E-01  6.062680040E-04  1.669884659E-05  6.060379674E-04 -8.916709504E-08  9.341084957E-01  5.000000000E-01 
        10  5.000000000E-01  9.263566136E-01  5.645122728E-04  2.050074909E-05  5.641399184E-04 -9.079931118E-08  9.263566136E-01  5.000000000E-01 
        11  5.000000000E-01  9.186046720E-01  5.244055064E-04  2.453856177E-05  5.238310550E-04 -9.242946675E-08  9.186046720E-01  5.000000000E-01 
        12  5.000000000E-01  9.108527303E-01  4.860220361E-04  2.876005965E-05  4.851703707E-04 -9.404081425E-08  9.108527303E-01  5.000000000E-01 
        13  5.000000000E-01  9.031007886E-01  4.494103778E-04  3.311353430E-05  4.481887736E-04 -9.561800596E-08  9.031007886E-01  5.000000000E-01 
        14  5.000000000E-01  8.953488469E-01  4.145972198E-04  3.754913996E-05  4.128933360E-04 -9.714727156E-08  8.953488469E-01  5.000000000E-01 
        15  5.000000000E-01  8.875969052E-01  3.815907694E-04  4.201949560E-05  3.792702046E-04 -9.861454942E-08  8.875969052E-01  5.000000000E-01 
        16  5.000000000E-01  8.798449636E-01  3.503850312E-04  4.648024697E-05  3.472884127E-04 -1.000072629E-07  8.798449636E-01  5.000000000E-01 
        17  5.000000000E-01  8.720930219E-01  3.209629504E-04  5.089051047E-05  3.169027914E-04 -1.013138871E-07  8.720930219E-01  5.000000000E-01 
        18  5.000000000E-01  8.643410802E-01  2.933010692E-04  5.521311687E-05  2.880573447E-04 -1.025238703E-07  8.643410802E-01  5.000000000E-01 
        19  5.000000000E-01  8.565891385E-01  2.673729614E-04  5.941477139E-05  2.606878988E-04 -1.036278476E-07  8.565891385E-01  5.000000000E-01 
