cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  5.000000000E-01  9.961240292E-01  1.963845862E-04  2.384741293E-09  1.963845862E-04 -2.487825723E-09  9.961240292E-01  5.000000000E-01 
         2  5.000000000E-01  9.883720875E-01  1.873089495E-04  1.878663980E-08  1.873089495E-04 -2.511746588E-09  9.883720875E-01  5.000000000E-01 
         3  5.000000000E-01  9.806201458E-01  1.783235639E-04  5.038920747E-08  1.783235493E-04 -2.555662126E-09  9.806201458E-01  5.000000000E-01 
         4  5.000000000E-01  9.728682041E-01  1.694430975E-04  1.008577399E-07  1.694430684E-04 -2.604273019E-09  9.728682041E-01  5.000000000E-01 
         5  5.000000000E-01  9.651162624E-01  1.606809528E-04  1.700190353E-07  1.606808655E-04 -2.659175324E-09  9.651162624E-01  5.000000000E-01 
         6  5.000000000E-01  9.573643208E-01  1.520502701E-04  2.583357741E-07  1.520500518E-04 -2.717964964E-09  9.573643208E-01  5.000000000E-01 
         7  5.000000000E-01  9.496123791E-01  1.435633167E-04  3.652482974E-07  1.435628510E-04 -2.781359809E-09  9.496123791E-01  5.000000000E-01 
         8  5.000000000E-01  9.418604374E-01  1.352316176E-04  4.901175430E-07  1.352307299E-04 -2.847772018E-09  9.418604374E-01  5.000000000E-01 
         9  5.000000000E-01  9.341084957E-01  1.270658104E-04  6.316793701E-07  1.270642388E-04 -2.916694664E-09  9.341084957E-01  5.000000000E-01 
        10  5.000000000E-01  9.263566136E-01  1.190757102E-04  7.885178661E-07  1.190730982E-04 -2.987244008E-09  9.263566136E-01  5.000000000E-01 
        11  5.000000000E-01  9.186046720E-01  1.112700338E-04  9.589269894E-07  1.112659011E-04 -3.058534537E-09  9.186046720E-01  5.000000000E-01 
        12  5.000000000E-01  9.108527303E-01  1.036567628E-04  1.141018174E-06  1.036504837E-04 -3.129660531E-09  9.108527303E-01  5.000000000E-01 
        13  5.000000000E-01  9.031007886E-01  9.624289669E-05  1.332773422E-06  9.623367077E-05 -3.199747578E-09  9.031007886E-01  5.000000000E-01 
        14  5.000000000E-01  8.953488469E-01  8.903454000E-05  1.532097826E-06  8.902135596E-05 -3.267906612E-09  8.953488469E-01  5.000000000E-01 
        15  5.000000000E-01  8.875969052E-01  8.203690959E-05  1.736841682E-06  8.201852324E-05 -3.333322729E-09  8.875969052E-01  5.000000000E-01 
        16  5.000000000E-01  8.798449636E-01  7.525437104E-05  1.944880069E-06  7.522923261E-05 -3.395192127E-09  8.798449636E-01  5.000000000E-01 
        17  5.000000000E-01  8.720930219E-01  6.869049685E-05  2.154108643E-06  6.865670730E-05 -3.452726771E-09  8.720930219E-01  5.000000000E-01 
        18  5.000000000E-01  8.643410802E-01  6.234813191E-05  2.362490477E-06  6.230335566E-05 -3.505276291E-09  8.643410802E-01  5.000000000E-01 
        19  5.000000000E-01  8.565891385E-01  5.622945901E-05  2.568091986E-06  5.617078205E-05 -3.552152128E-09  8.565891385E-01  5.000000000E-01 
        20  5.000000000E-01  8.488371968E-01  5.033609341E-05  2.769090543E-06  5.025987048E-05 -3.592810938E-09  8.488371968E-01  5.000000000E-01 
        21  5.000000000E-01  8.410852551E-01  4.466923201E-05  2.963798352E-06  4.457079922E-05 -3.626748235E-09  8.410852551E-01  5.000000000E-01 
        22  5.000000000E-01  8.333333135E-01  3.922982796E-05  3.150671319E-06  3.910310261E-05 -3.653548353E-09  8.333333135E-01  5.000000000E-01 
        23  5.000000000E-01  8.255813718E-01  3.401892900E-05  3.328327693E-06  3.385571836E-05 -3.672882887E-09  8.255813718E-01  5.000000000E-01 
        24  5.000000000E-01  8.178294301E-01  2.903818495E-05  3.495548299E-06  2.882702393E-05 -3.684478944E-09  8.178294301E-01  5.000000000E-01 
        25  5.000000000E-01  8.100775480E-01  2.429088636E-05  3.651279485E-06  2.401489837E-05 -3.688184202E-09  8.100774884E-01  5.000000000E-01 
        26  5.000000000E-01  8.023256063E-01  1.978410728E-05  3.794639042E-06  1.941678602E-05 -3.683858996E-09  8.023256063E-01  5.000000000E-01 
        27  5.000000000E-01  7.945736647E-01  1.553364382E-05  3.924909379E-06  1.502961004E-05 -3.671481785E-09  7.945736647E-01  5.000000000E-01 
        28  5.000000000E-01  7.868217230E-01  1.157829774E-05  4.041534339E-06  1.085002259E-05 -3.651079883E-09  7.868217230E-01  5.000000000E-01 
        29  5.000000000E-01  7.790697813E-01  8.026813703E-06  4.144111244E-06  6.874306109E-06 -3.622763645E-09  7.790697813E-01  5.000000000E-01 
        30  5.000000000E-01  7.713178396E-01  5.245330158E-06  4.232389074E-06  3.098446541E-06 -3.586688946E-09  7.713178396E-01  5.000000000E-01 
        31  5.000000000E-01  7.635658979E-01  4.333125617E-06  4.306253231E-06 -4.818299431E-07 -3.543062732E-09  7.635658979E-01  5.000000000E-01 
        32  5.000000000E-01  7.558139563E-01  5.834751391E-06  4.365719178E-06 -3.871023182E-06 -3.492154121E-09  7.558139563E-01  5.000000000E-01 
        33  5.000000000E-01  7.480620146E-01  8.336388419E-06  4.410921520E-06 -7.073834695E-06 -3.434270646E-09  7.480620146E-01  5.000000000E-01 
        34  5.000000000E-01  7.403100729E-01  1.102922397E-05  4.442106729E-06 -1.009512107E-05 -3.369768908E-09  7.403100729E-01  5.000000000E-01 
        35  5.000000000E-01  7.325581312E-01  1.368678568E-05  4.459611773E-06 -1.293985952E-05 -3.299030160E-09  7.325581312E-01  5.000000000E-01 
        36  5.000000000E-01  7.248061895E-01  1.623873140E-05  4.463875030E-06 -1.561314275E-05 -3.222470513E-09  7.248061895E-01  5.000000000E-01 
        37  5.000000000E-01  7.170542479E-01  1.865987360E-05  4.455400813E-06 -1.812016308E-05 -3.140498084E-09  7.170542479E-01  5.000000000E-01 
        38  5.000000000E-01  7.093023062E-01  2.094113370E-05  4.434755283E-06 -2.046616828E-05 -3.053508557E-09  7.093023062E-01  5.000000000E-01 
