cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  5.000000000E-01  9.961240292E-01  2.869168995E-03  3.472938715E-06  2.869166899E-03 -1.747379059E-07  9.961240292E-01  5.035688877E-01 
         2  5.000000000E-01  9.883720875E-01  2.301677596E-03  2.594448233E-05  2.301531378E-03 -1.961014107E-07  9.883720875E-01  5.035688877E-01 
         3  5.000000000E-01  9.806201458E-01  1.786953420E-03  6.122729246E-05  1.785904169E-03 -2.416484790E-07  9.806201458E-01  5.035688877E-01 
         4  5.000000000E-01  9.728682041E-01  1.343056560E-03  1.093438623E-04  1.338598086E-03 -2.797164882E-07  9.728682041E-01  5.035688877E-01 
         5  5.000000000E-01  9.651162624E-01  9.783499409E-04  1.627709280E-04  9.647146799E-04 -3.159016160E-07  9.651162624E-01  5.035688877E-01 
         6  5.000000000E-01  9.573643208E-01  6.968031521E-04  2.181168238E-04  6.617852487E-04 -3.457849687E-07  9.573643208E-01  5.035688877E-01 
         7  5.000000000E-01  9.496123791E-01  5.024902057E-04  2.716468007E-04  4.227344471E-04 -3.706202563E-07  9.496123791E-01  5.035688877E-01 
         8  5.000000000E-01  9.418604374E-01  4.002249334E-04  3.214077442E-04  2.384891268E-04 -3.899746162E-07  9.418604374E-01  5.035688877E-01 
         9  5.000000000E-01  9.341084957E-01  3.794362419E-04  3.661228402E-04  9.962896002E-05 -4.046521838E-07  9.341085553E-01  5.035688877E-01 
        10  5.000000000E-01  9.263565540E-01  4.053671437E-04  4.053585581E-04 -2.639353397E-06 -4.152477402E-07  9.263566136E-01  5.035688877E-01 
        11  5.000000000E-01  9.186046124E-01  4.456412862E-04  4.391100665E-04 -7.601648394E-05 -4.225150292E-07  9.186046720E-01  5.035688877E-01 
        12  5.000000000E-01  9.108526707E-01  4.846487427E-04  4.677178804E-04 -1.269818022E-04 -4.271633145E-07  9.108527303E-01  5.035688877E-01 
        13  5.000000000E-01  9.031007290E-01  5.172405508E-04  4.916030448E-04 -1.608236926E-04 -4.295186500E-07  9.031007886E-01  5.035688877E-01 
        14  5.000000000E-01  8.953487873E-01  5.427649594E-04  5.114119849E-04 -1.818008459E-04 -4.305888694E-07  8.953488469E-01  5.035688877E-01 
        15  5.000000000E-01  8.875969052E-01  5.618917057E-04  5.276220036E-04 -1.932285959E-04 -4.303406342E-07  8.875969052E-01  5.035688877E-01 
        16  5.000000000E-01  8.798449636E-01  5.757588078E-04  5.407667486E-04 -1.976602070E-04 -4.291530047E-07  8.798449636E-01  5.035688877E-01 
        17  5.000000000E-01  8.720930219E-01  5.854910123E-04  5.513174110E-04 -1.971009915E-04 -4.272428953E-07  8.720930219E-01  5.035688877E-01 
        18  5.000000000E-01  8.643410802E-01  5.920476397E-04  5.596842966E-04 -1.930644066E-04 -4.247737309E-07  8.643410802E-01  5.035688877E-01 
        19  5.000000000E-01  8.565891385E-01  5.962143186E-04  5.662257317E-04 -1.867082465E-04 -4.218686911E-07  8.565891385E-01  5.035688877E-01 
        20  5.000000000E-01  8.488371968E-01  5.985910539E-04  5.712384591E-04 -1.788795780E-04 -4.186330784E-07  8.488371968E-01  5.035688877E-01 
        21  5.000000000E-01  8.410852551E-01  5.996460677E-04  5.749786505E-04 -1.702202717E-04 -4.150957977E-07  8.410852551E-01  5.035688877E-01 
        22  5.000000000E-01  8.333333135E-01  5.997236585E-04  5.776539329E-04 -1.611967600E-04 -4.113027785E-07  8.333333135E-01  5.035688877E-01 
        23  5.000000000E-01  8.255813718E-01  5.990871578E-04  5.794437602E-04 -1.521524537E-04 -4.072899742E-07  8.255813718E-01  5.035688877E-01 
        24  5.000000000E-01  8.178294301E-01  5.978909321E-04  5.804602406E-04 -1.433161669E-04 -4.030449077E-07  8.178294301E-01  5.035688877E-01 
        25  5.000000000E-01  8.100774884E-01  5.963355070E-04  5.808894057E-04 -1.348463702E-04 -3.988243407E-07  8.100775480E-01  5.035688877E-01 
        26  5.000000000E-01  8.023255467E-01  5.944567965E-04  5.807567504E-04 -1.268877677E-04 -3.938927478E-07  8.023256063E-01  5.035688877E-01 
        27  5.000000000E-01  7.945736051E-01  5.923063727E-04  5.801230436E-04 -1.195162113E-04 -3.893865710E-07  7.945736647E-01  5.035688877E-01 
        28  5.000000000E-01  7.868216634E-01  5.900085671E-04  5.791425938E-04 -1.127117139E-04 -3.844074854E-07  7.868217230E-01  5.035688877E-01 
        29  5.000000000E-01  7.790697813E-01  5.875130882E-04  5.777724436E-04 -1.065392207E-04 -3.793639394E-07  7.790697813E-01  5.035688877E-01 
        30  5.000000000E-01  7.713178396E-01  5.848780856E-04  5.760939093E-04 -1.009859043E-04 -3.741420187E-07  7.713178396E-01  5.035688877E-01 
        31  5.000000000E-01  7.635658979E-01  5.821004161E-04  5.741224159E-04 -9.604354273E-05 -3.687781600E-07  7.635658979E-01  5.035688877E-01 
        32  5.000000000E-01  7.558139563E-01  5.791895674E-04  5.718854372E-04 -9.169297846E-05 -3.632713117E-07  7.558139563E-01  5.035688877E-01 
        33  5.000000000E-01  7.480620146E-01  5.761451903E-04  5.693988060E-04 -8.791049186E-05 -3.576264191E-07  7.480620146E-01  5.035688877E-01 
        34  5.000000000E-01  7.403100729E-01  5.729657714E-04  5.666757352E-04 -8.466647705E-05 -3.518472056E-07  7.403100729E-01  5.035688877E-01 
        35  5.000000000E-01  7.325581312E-01  5.696484004E-04  5.637254799E-04 -8.193208487E-05 -3.459406344E-07  7.325581312E-01  5.035688877E-01 
        36  5.000000000E-01  7.248061895E-01  5.661895848E-04  5.605554907E-04 -7.967541023E-05 -3.399062791E-07  7.248061895E-01  5.035688877E-01 
        37  5.000000000E-01  7.170542479E-01  5.625837948E-04  5.571694346E-04 -7.786366768E-05 -3.337536896E-07  7.170542479E-01  5.035688877E-01 
        38  5.000000000E-01  7.093023062E-01  5.588269560E-04  5.535708624E-04 -7.646491576E-05 -3.274860489E-07  7.093023062E-01  5.035688877E-01 
        39  5.000000000E-01  7.015503645E-01  5.549143534E-04  5.497614620E-04 -7.544724940E-05 -3.211093542E-07  7.015503645E-01  5.035688877E-01 
        40  5.000000000E-01  6.937984228E-01  5.508416216E-04  5.457421648E-04 -7.477957843E-05 -3.146290624E-07  6.937984228E-01  5.035688877E-01 
        41  5.000000000E-01  6.860464811E-01  5.466048606E-04  5.415134365E-04 -7.443148206E-05 -3.080510282E-07  6.860465407E-01  5.035688877E-01 
        42  5.000000000E-01  6.782945395E-01  5.422006943E-04  5.370755680E-04 -7.437369641E-05 -3.013817889E-07  6.782945991E-01  5.035688877E-01 
        43  5.000000000E-01  6.705425978E-01  5.376263289E-04  5.324285594E-04 -7.457789616E-05 -2.946285633E-07  6.705426574E-01  5.035688877E-01 
        44  5.000000000E-01  6.627906561E-01  5.328796105E-04  5.275728763E-04 -7.501700748E-05 -2.877972065E-07  6.627907157E-01  5.035688877E-01 
        45  5.000000000E-01  6.550387144E-01  5.279589677E-04  5.225088098E-04 -7.566506247E-05 -2.808959607E-07  6.550387740E-01  5.035688877E-01 
        46  5.000000000E-01  6.472868323E-01  5.228633527E-04  5.172371748E-04 -7.649716281E-05 -2.739318745E-07  6.472868323E-01  5.035688877E-01 
        47  5.000000000E-01  6.395348907E-01  5.175927654E-04  5.117593682E-04 -7.748969074E-05 -2.669131334E-07  6.395348907E-01  5.035688877E-01 
        48  5.000000000E-01  6.317829490E-01  5.121477298E-04  5.060772528E-04 -7.862016355E-05 -2.598478659E-07  6.317829490E-01  5.035688877E-01 
        49  5.000000000E-01  6.240310073E-01  5.065290607E-04  5.001929239E-04 -7.986710261E-05 -2.527446270E-07  6.240310073E-01  5.035688877E-01 
        50  5.000000000E-01  6.162790656E-01  5.007387954E-04  4.941095249E-04 -8.121030260E-05 -2.456122559E-07  6.162790656E-01  5.035688877E-01 
        51  5.000000000E-01  6.085271239E-01  4.947791458E-04  4.878305190E-04 -8.263056952E-05 -2.384592221E-07  6.085271239E-01  5.035688877E-01 
        52  5.000000000E-01  6.007751822E-01  4.886531970E-04  4.813600099E-04 -8.410980081E-05 -2.312948908E-07  6.007751822E-01  5.035688877E-01 
        53  5.000000000E-01  5.930232406E-01  4.823643249E-04  4.747027124E-04 -8.563099982E-05 -2.241283283E-07  5.930232406E-01  5.035688877E-01 
        54  5.000000000E-01  5.852712989E-01  4.759168369E-04  4.678640689E-04 -8.717818855E-05 -2.169691129E-07  5.852712989E-01  5.035688877E-01 
        55  5.000000000E-01  5.775193572E-01  4.693152441E-04  4.608499294E-04 -8.873636398E-05 -2.098261263E-07  5.775193572E-01  5.035688877E-01 
        56  5.000000000E-01  5.697674155E-01  4.625648144E-04  4.536669003E-04 -9.029151261E-05 -2.027090460E-07  5.697674155E-01  5.035688877E-01 
        57  5.000000000E-01  5.620154738E-01  4.556711065E-04  4.463219375E-04 -9.183071961E-05 -1.956267113E-07  5.620155334E-01  5.035688877E-01 
        58  5.000000000E-01  5.542635322E-01  4.486399703E-04  4.388224334E-04 -9.334184870E-05 -1.885892829E-07  5.542635918E-01  5.035688877E-01 
        59  5.000000000E-01  5.465115905E-01  4.414783325E-04  4.311767698E-04 -9.481413872E-05 -1.816052304E-07  5.465116501E-01  5.035688877E-01 
        60  5.000000000E-01  5.387597084E-01  4.341922177E-04  4.233925720E-04 -9.623735968E-05 -1.746824978E-07  5.387597084E-01  5.035688877E-01 
        61  5.000000000E-01  5.310077667E-01  4.267894547E-04  4.154793569E-04 -9.760203102E-05 -1.678359780E-07  5.310077667E-01  5.035688877E-01 
        62  5.000000000E-01  5.232558250E-01  4.192776396E-04  4.074464086E-04 -9.889979265E-05 -1.610650457E-07  5.232558250E-01  5.035688877E-01 
        63  5.000000000E-01  5.155038834E-01  4.116635246E-04  3.993021091E-04 -1.001233468E-04 -1.543831729E-07  5.155038834E-01  5.035688877E-01 
        64  5.000000000E-01  5.077519417E-01  4.039557534E-04  3.910567611E-04 -1.012662615E-04 -1.477982892E-07  5.077519417E-01  5.035688877E-01 
        65  5.000000000E-01  5.000000000E-01  3.961623006E-04  3.827201435E-04 -1.023223522E-04 -1.413168746E-07  5.000000000E-01  5.035688877E-01 
        66  5.000000000E-01  4.922480583E-01  3.882911988E-04  3.743019188E-04 -1.032866057E-04 -1.349469727E-07  4.922480583E-01  5.035688877E-01 
        67  5.000000000E-01  4.844961166E-01  3.803509753E-04  3.658123314E-04 -1.041547075E-04 -1.286955751E-07  4.844961166E-01  5.035688877E-01 
        68  5.000000000E-01  4.767441750E-01  3.723500413E-04  3.572613641E-04 -1.049231068E-04 -1.225690767E-07  4.767441750E-01  5.035688877E-01 
        69  5.000000000E-01  4.689922333E-01  3.642968659E-04  3.486591741E-04 -1.055888060E-04 -1.165738794E-07  4.689922333E-01  5.035688877E-01 
        70  5.000000000E-01  4.612402916E-01  3.562000929E-04  3.400158312E-04 -1.061495786E-04 -1.107151348E-07  4.612403214E-01  5.035688877E-01 
        71  5.000000000E-01  4.534883499E-01  3.480680462E-04  3.313412308E-04 -1.066037876E-04 -1.049983211E-07  4.534883797E-01  5.035688877E-01 
        72  5.000000000E-01  4.457364082E-01  3.399092820E-04  3.226452391E-04 -1.069503269E-04 -9.942780110E-08  4.457364380E-01  5.035688877E-01 
        73  5.000000000E-01  4.379844964E-01  3.317321825E-04  3.139376349E-04 -1.071886581E-04 -9.400834244E-08  4.379844964E-01  5.035688877E-01 
        74  5.000000000E-01  4.302325547E-01  3.235450713E-04  3.052279644E-04 -1.073187159E-04 -8.874327762E-08  4.302325547E-01  5.035688877E-01 
        75  5.000000000E-01  4.224806130E-01  3.153560101E-04  2.965254535E-04 -1.073408785E-04 -8.363608117E-08  4.224806130E-01  5.035688877E-01 
        76  5.000000000E-01  4.147286713E-01  3.071731480E-04  2.878393570E-04 -1.072559753E-04 -7.868948160E-08  4.147286713E-01  5.035688877E-01 
        77  5.000000000E-01  4.069767296E-01  2.990042267E-04  2.791784063E-04 -1.070651706E-04 -7.390569579E-08  4.069767296E-01  5.035688877E-01 
        78  5.000000000E-01  3.992247880E-01  2.908570459E-04  2.705512452E-04 -1.067700432E-04 -6.928681273E-08  3.992248178E-01  5.035688877E-01 
        79  5.000000000E-01  3.914728761E-01  2.827390272E-04  2.619661682E-04 -1.063723612E-04 -6.483399773E-08  3.914728761E-01  5.035688877E-01 
        80  5.000000000E-01  3.837209344E-01  2.746573300E-04  2.534310624E-04 -1.058742055E-04 -6.054817447E-08  3.837209344E-01  5.035688877E-01 
        81  5.000000000E-01  3.759689927E-01  2.666191140E-04  2.449537278E-04 -1.052778389E-04 -5.643021339E-08  3.759689927E-01  5.035688877E-01 
        82  5.000000000E-01  3.682170510E-01  2.586310729E-04  2.365414548E-04 -1.045857207E-04 -5.247975210E-08  3.682170510E-01  5.035688877E-01 
        83  5.000000000E-01  3.604651093E-01  2.506997553E-04  2.282013011E-04 -1.038004193E-04 -4.869682257E-08  3.604651093E-01  5.035688877E-01 
        84  5.000000000E-01  3.527131677E-01  2.428314474E-04  2.199400478E-04 -1.029246559E-04 -4.508047979E-08  3.527131677E-01  5.035688877E-01 
        85  5.000000000E-01  3.449612260E-01  2.350320574E-04  2.117639960E-04 -1.019611591E-04 -4.162984979E-08  3.449612260E-01  5.035688877E-01 
        86  5.000000000E-01  3.372092843E-01  2.273073915E-04  2.036793303E-04 -1.009127445E-04 -3.834362516E-08  3.372093141E-01  5.035688877E-01 
        87  5.000000000E-01  3.294573426E-01  2.196628193E-04  1.956917840E-04 -9.978217713E-05 -3.522011838E-08  3.294573724E-01  5.035688877E-01 
        88  5.000000000E-01  3.217054307E-01  2.121035650E-04  1.878069015E-04 -9.857224359E-05 -3.225711609E-08  3.217054307E-01  5.035688877E-01 
        89  5.000000000E-01  3.139534891E-01  2.046343870E-04  1.800298196E-04 -9.728564328E-05 -2.945254707E-08  3.139534891E-01  5.035688877E-01 
