cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  5.000000000E-01  9.961240292E-01  1.760323299E-03  2.240170858E-07  1.760323299E-03 -2.460706412E-07  9.961240292E-01  5.000000000E-01 
         2  5.000000000E-01  9.883720875E-01  1.661569346E-03  1.710639822E-06  1.661568414E-03 -2.479450529E-07  9.883720875E-01  5.000000000E-01 
         3  5.000000000E-01  9.806201458E-01  1.562109101E-03  4.405012533E-06  1.562102931E-03 -2.515287463E-07  9.806201458E-01  5.000000000E-01 
         4  5.000000000E-01  9.728682041E-01  1.463281573E-03  8.521825293E-06  1.463256776E-03 -2.551912530E-07  9.728682041E-01  5.000000000E-01 
         5  5.000000000E-01  9.651162624E-01  1.366269658E-03  1.388022520E-05  1.366199111E-03 -2.591909265E-07  9.651162624E-01  5.000000000E-01 
         6  5.000000000E-01  9.573643208E-01  1.272091642E-03  2.041199332E-05  1.271927846E-03 -2.633171334E-07  9.573643208E-01  5.000000000E-01 
         7  5.000000000E-01  9.496123791E-01  1.181578613E-03  2.795329601E-05  1.181247993E-03 -2.676124211E-07  9.496123791E-01  5.000000000E-01 
         8  5.000000000E-01  9.418604374E-01  1.095378189E-03  3.635865141E-05  1.094774576E-03 -2.720036321E-07  9.418604374E-01  5.000000000E-01 
         9  5.000000000E-01  9.341084957E-01  1.013959525E-03  4.546113632E-05  1.012939843E-03 -2.764743670E-07  9.341084957E-01  5.000000000E-01 
        10  5.000000000E-01  9.263566136E-01  9.376291418E-04  5.510127812E-05  9.360086988E-04 -2.809823911E-07  9.263566136E-01  5.000000000E-01 
        11  5.000000000E-01  9.186046720E-01  8.665469941E-04  6.512252003E-05  8.640965098E-04 -2.855016987E-07  9.186046720E-01  5.000000000E-01 
        12  5.000000000E-01  9.108527303E-01  8.007494616E-04  7.537942292E-05  7.971936138E-04 -2.900033564E-07  9.108527303E-01  5.000000000E-01 
        13  5.000000000E-01  9.031007886E-01  7.401680341E-04  8.573864761E-05  7.351854583E-04 -2.944624669E-07  9.031007886E-01  5.000000000E-01 
        14  5.000000000E-01  8.953488469E-01  6.846507313E-04  9.608121036E-05  6.778753595E-04 -2.988560937E-07  8.953488469E-01  5.000000000E-01 
        15  5.000000000E-01  8.875969052E-01  6.339804386E-04  1.063030431E-04  6.250047009E-04 -3.031632616E-07  8.875969052E-01  5.000000000E-01 
        16  5.000000000E-01  8.798449636E-01  5.878932425E-04  1.163150591E-04  5.762718502E-04 -3.073654966E-07  8.798449636E-01  5.000000000E-01 
        17  5.000000000E-01  8.720930219E-01  5.460932734E-04  1.260427234E-04  5.313483998E-04 -3.114454330E-07  8.720930219E-01  5.000000000E-01 
        18  5.000000000E-01  8.643410802E-01  5.082668504E-04  1.354251144E-04  4.898930783E-04 -3.153868704E-07  8.643410802E-01  5.000000000E-01 
        19  5.000000000E-01  8.565891385E-01  4.740931035E-04  1.444136578E-04  4.515628098E-04 -3.191748590E-07  8.565891385E-01  5.000000000E-01 
        20  5.000000000E-01  8.488371968E-01  4.432543938E-04  1.529709116E-04  4.160220560E-04 -3.227951311E-07  8.488371968E-01  5.000000000E-01 
