cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  5.000000000E-01  9.961240292E-01  1.078438247E-03  9.155818503E-08  1.078438247E-03 -9.411806445E-08  9.961240292E-01  5.000000000E-01 
         2  5.000000000E-01  9.883720875E-01  1.024215599E-03  7.026106346E-07  1.024215366E-03 -9.490737796E-08  9.883720875E-01  5.000000000E-01 
         3  5.000000000E-01  9.806201458E-01  9.698636713E-04  1.824874630E-06  9.698619251E-04 -9.639784082E-08  9.806201458E-01  5.000000000E-01 
         4  5.000000000E-01  9.728682041E-01  9.157829336E-04  3.561089670E-06  9.157760069E-04 -9.794459999E-08  9.728682041E-01  5.000000000E-01 
         5  5.000000000E-01  9.651162624E-01  8.623385220E-04  5.856502867E-06  8.623186732E-04 -9.963917336E-08  9.651162624E-01  5.000000000E-01 
         6  5.000000000E-01  9.573643208E-01  8.098621038E-04  8.699342288E-06  8.098154212E-04 -1.014001398E-07  9.573643208E-01  5.000000000E-01 
         7  5.000000000E-01  9.496123791E-01  7.586418651E-04  1.203844840E-05  7.585463463E-04 -1.032410353E-07  9.496123791E-01  5.000000000E-01 
         8  5.000000000E-01  9.418604374E-01  7.089227438E-04  1.582647565E-05  7.087460835E-04 -1.051291036E-07  9.418604374E-01  5.000000000E-01 
         9  5.000000000E-01  9.341084957E-01  6.609054399E-04  2.000402128E-05  6.606026436E-04 -1.070517968E-07  9.341084957E-01  5.000000000E-01 
        10  5.000000000E-01  9.263566136E-01  6.147480453E-04  2.451050204E-05  6.142592174E-04 -1.089876349E-07  9.263566136E-01  5.000000000E-01 
        11  5.000000000E-01  9.186046720E-01  5.705676158E-04  2.928272443E-05  5.698156892E-04 -1.109196575E-07  9.186046720E-01  5.000000000E-01 
        12  5.000000000E-01  9.108527303E-01  5.284461076E-04  3.425794057E-05  5.273344577E-04 -1.128293263E-07  9.108527303E-01  5.000000000E-01 
        13  5.000000000E-01  9.031007886E-01  4.884324153E-04  3.937471047E-05  4.868427059E-04 -1.147001782E-07  9.031007886E-01  5.000000000E-01 
        14  5.000000000E-01  8.953488469E-01  4.505482211E-04  4.457439718E-05  4.483378434E-04 -1.165158778E-07  8.953488469E-01  5.000000000E-01 
        15  5.000000000E-01  8.875969052E-01  4.147923319E-04  4.980172889E-05  4.117917852E-04 -1.182609921E-07  8.875969052E-01  5.000000000E-01 
        16  5.000000000E-01  8.798449636E-01  3.811455681E-04  5.500549378E-05  3.771555785E-04 -1.199219355E-07  8.798449636E-01  5.000000000E-01 
        17  5.000000000E-01  8.720930219E-01  3.495755955E-04  6.013899110E-05  3.443637397E-04 -1.214859111E-07  8.720930219E-01  5.000000000E-01 
        18  5.000000000E-01  8.643410802E-01  3.200417850E-04  6.516018038E-05  3.133383289E-04 -1.229411453E-07  8.643410802E-01  5.000000000E-01 
        19  5.000000000E-01  8.565891385E-01  2.924997825E-04  7.003171777E-05  2.839924127E-04 -1.242774630E-07  8.565891385E-01  5.000000000E-01 
        20  5.000000000E-01  8.488371968E-01  2.669059904E-04  7.472107245E-05  2.562334121E-04 -1.254854851E-07  8.488371968E-01  5.000000000E-01 
