cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  5.000000000E-01  1.389638148E-02  8.652956751E-08 -2.065555366E-10  8.652931882E-08 -1.133827893E-10  1.389601361E-02  4.861294031E-01 
         2  5.000000000E-01  4.168914258E-02  2.331075422E-07 -1.435402242E-09  2.331031226E-07 -1.136614067E-10  4.168851301E-02  4.861658514E-01 
         3  5.000000000E-01  6.948190182E-02  3.558597825E-07 -3.378723967E-09  3.558437527E-07 -1.142101136E-10  6.948100775E-02  4.862023294E-01 
         4  5.000000000E-01  9.727466106E-02  4.578823507E-07 -6.138936914E-09  4.578411961E-07 -1.146143389E-10  9.727350622E-02  4.862387776E-01 
         5  5.000000000E-01  1.250686049E-01  5.412873065E-07 -9.500636722E-09  5.412039172E-07 -1.149316198E-10  1.250668615E-01  4.862708449E-01 
         6  5.000000000E-01  1.528637409E-01  6.076428463E-07 -1.338673172E-08  6.074953944E-07 -1.151415283E-10  1.528604180E-01  4.862980247E-01 
         7  5.000000000E-01  1.806588471E-01  6.578206921E-07 -1.783743464E-08  6.575788234E-07 -1.153276502E-10  1.806539744E-01  4.863252044E-01 
         8  5.000000000E-01  2.084539682E-01  6.922753641E-07 -2.257563736E-08  6.919071325E-07 -1.149818296E-10  2.084475458E-01  4.863523841E-01 
         9  5.000000000E-01  2.362468541E-01  7.104206929E-07 -2.825645851E-08  7.098585115E-07 -1.143125733E-10  2.362390459E-01  4.863725901E-01 
        10  5.000000000E-01  2.640375197E-01  7.115817198E-07 -3.281283867E-08  7.108247928E-07 -1.143655171E-10  2.640291750E-01  4.863861501E-01 
        11  5.000000000E-01  2.918281853E-01  6.945972473E-07 -3.939284809E-08  6.934793078E-07 -1.146264889E-10  2.918193042E-01  4.863997102E-01 
        12  5.000000000E-01  3.196188211E-01  6.571569884E-07 -4.579736412E-08  6.555592336E-07 -1.147183182E-10  3.196094334E-01  4.864132702E-01 
        13  5.000000000E-01  3.474098444E-01  5.971033943E-07 -5.290693394E-08  5.947548516E-07 -1.143051695E-10  3.473994136E-01  4.864163697E-01 
        14  5.000000000E-01  3.752011955E-01  5.113163297E-07 -6.055729784E-08  5.077176297E-07 -1.138480213E-10  3.751886487E-01  4.864084721E-01 
        15  5.000000000E-01  4.029925466E-01  3.965666338E-07 -6.894753568E-08  3.905269921E-07 -1.132945404E-10  4.029778540E-01  4.864005446E-01 
        16  5.000000000E-01  4.307839274E-01  2.509941908E-07 -7.820208481E-08  2.385005757E-07 -1.126358729E-10  4.307670593E-01  4.863926470E-01 
        17  5.000000000E-01  4.585685730E-01  9.986655414E-08 -8.852686761E-08  4.622037153E-08 -1.118413556E-10  4.585501254E-01  4.863774180E-01 
        18  5.000000000E-01  4.863465726E-01  2.170618671E-07 -1.001364396E-07 -1.925838831E-07 -1.108866748E-10  4.863271117E-01  4.863553047E-01 
        19  5.000000000E-01  5.141245127E-01  4.982105111E-07 -1.132784675E-07 -4.851614790E-07 -1.097550592E-10  5.141040683E-01  4.863331914E-01 
        20  5.000000000E-01  5.419025421E-01  8.494490658E-07 -1.282553086E-07 -8.397108786E-07 -1.084116685E-10  5.418810844E-01  4.863110781E-01 
